count,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment_clean,Emotions,text_sep,Hashtags_sep,Country_sep
1," Fueled by curiosity, venturing into uncharted realms, a fearless explorer of the mysteries of the world. ", Curiosity       ,2022/12/1 9:15, FearlessExplorer  , Facebook , #Curiosity #FearlessExplorer              ,22,44, India         ,2022,12,1,9,Curiosity,Neutral,"['Fueled', 'by', 'curiosity,', 'venturing', 'into', 'uncharted', 'realms,', 'a', 'fearless', 'explorer', 'of', 'the', 'mysteries', 'of', 'the', 'world.']","['#Curiosity', '#FearlessExplorer']",['India']
1,"Wrapped in the cloak of emotional numbness, a shield against the storms of life's turbulence. ", Numbness ,2021/11/30 15:30, TurbulentShield , Instagram , #Numbness #EmotionalStorms ,10,20, Canada ,2021,11,30,15,Numbness,Negative,"['Wrapped', 'in', 'the', 'cloak', 'of', 'emotional', 'numbness,', 'a', 'shield', 'against', 'the', 'storms', 'of', ""life's"", 'turbulence.']","['#Numbness', '#EmotionalStorms']",['Canada']
1," Dancing through life with the exuberance of a carefree spirit, embracing joy and zest at every turn. ", Zest ,2018/7/12 17:45, JoyfulDancer , Twitter , #Zest #CarefreeSpirit ,15,30, USA ,2018,7,12,17,Zest,Neutral,"['Dancing', 'through', 'life', 'with', 'the', 'exuberance', 'of', 'a', 'carefree', 'spirit,', 'embracing', 'joy', 'and', 'zest', 'at', 'every', 'turn.']","['#Zest', '#CarefreeSpirit']",['USA']
1," Basking in the golden glow of contentment, a serene river flowing through the landscape of the heart. ", Contentment ,2020/9/5 20:10, SereneBasker , Facebook , #Contentment #GoldenGlow ,18,36, Australia ,2020,9,5,20,Contentment,Neutral,"['Basking', 'in', 'the', 'golden', 'glow', 'of', 'contentment,', 'a', 'serene', 'river', 'flowing', 'through', 'the', 'landscape', 'of', 'the', 'heart.']","['#Contentment', '#GoldenGlow']",['Australia']
1," Gazing towards the horizon with hopeful eyes, painting a canvas of dreams illuminated by the sun of optimism. ", Hopeful ,2022/4/18 8:00, DreamPainter , Instagram , #Hopeful #CanvasOfDreams ,12,24, India ,2022,4,18,8,Hopeful,Positive,"['Gazing', 'towards', 'the', 'horizon', 'with', 'hopeful', 'eyes,', 'painting', 'a', 'canvas', 'of', 'dreams', 'illuminated', 'by', 'the', 'sun', 'of', 'optimism.']","['#Hopeful', '#CanvasOfDreams']",['India']
1," Standing tall, proud as an oak, the branches of achievement reaching towards the sky of accomplishment. ", Proud ,2019/12/10 12:20, OakAchiever , Twitter , #Proud #BranchesOfAchievement ,25,50, Canada ,2019,12,10,12,Proud,Positive,"['Standing', 'tall,', 'proud', 'as', 'an', 'oak,', 'the', 'branches', 'of', 'achievement', 'reaching', 'towards', 'the', 'sky', 'of', 'accomplishment.']","['#Proud', '#BranchesOfAchievement']",['Canada']
1," A heart overflowing with gratitude, a garden where appreciation blooms in the soil of kindness and connection. ", Grateful ,2023/2/28 9:45, HeartGardener , Facebook , #Grateful #BlossomingConnection ,20,40, USA ,2023,2,28,9,Grateful,Positive,"['A', 'heart', 'overflowing', 'with', 'gratitude,', 'a', 'garden', 'where', 'appreciation', 'blooms', 'in', 'the', 'soil', 'of', 'kindness', 'and', 'connection.']","['#Grateful', '#BlossomingConnection']",['USA']
1," Extending a hand, empathetic threads weaving a tapestry of understanding, embracing the joys and sorrows of others. ", Empathetic ,2018/4/3 14:15, ThreadWeaver , Instagram , #Empathetic #TapestryOfUnderstanding ,15,30, UK ,2018,4,3,14,Empathetic,Positive,"['Extending', 'a', 'hand,', 'empathetic', 'threads', 'weaving', 'a', 'tapestry', 'of', 'understanding,', 'embracing', 'the', 'joys', 'and', 'sorrows', 'of', 'others.']","['#Empathetic', '#TapestryOfUnderstanding']",['UK']
1," Compassionate clouds, heavy with care, showering empathy on the parched grounds of human suffering. ", Compassionate ,2022/6/20 10:30, CloudCaretaker , Twitter , #Compassionate #ShowerOfEmpathy ,18,36, Australia ,2022,6,20,10,Compassionate,Positive,"['Compassionate', 'clouds,', 'heavy', 'with', 'care,', 'showering', 'empathy', 'on', 'the', 'parched', 'grounds', 'of', 'human', 'suffering.']","['#Compassionate', '#ShowerOfEmpathy']",['Australia']
1," Playfully dancing in the rain of laughter, a whimsical spirit twirling in the puddles of joy and lightheartedness. ", Playful ,2020/7/8 18:00, RainDancer , Facebook , #Playful #DanceInTheRain ,22,44, Canada ,2020,7,8,18,Playful,Neutral,"['Playfully', 'dancing', 'in', 'the', 'rain', 'of', 'laughter,', 'a', 'whimsical', 'spirit', 'twirling', 'in', 'the', 'puddles', 'of', 'joy', 'and', 'lightheartedness.']","['#Playful', '#DanceInTheRain']",['Canada']
1," Soaring on the wings of a free spirit, unburdened by the chains of conformity, painting the sky with independence. ", Free-spirited ,2021/8/15 11:10, SkyPainter , Instagram , #FreeSpirit #PaintingTheSky ,20,40, India ,2021,8,15,11,Free-Spirited,Unknown,"['Soaring', 'on', 'the', 'wings', 'of', 'a', 'free', 'spirit,', 'unburdened', 'by', 'the', 'chains', 'of', 'conformity,', 'painting', 'the', 'sky', 'with', 'independence.']","['#FreeSpirit', '#PaintingTheSky']",['India']
1," Bathed in the glow of inspiration, a creative phoenix rising from the ashes of ordinary thoughts to explore new realms. ", Inspired ,2019/10/25 16:50, PhoenixExplorer , Twitter , #Inspired #CreativePhoenix ,15,30, UK ,2019,10,25,16,Inspired,Positive,"['Bathed', 'in', 'the', 'glow', 'of', 'inspiration,', 'a', 'creative', 'phoenix', 'rising', 'from', 'the', 'ashes', 'of', 'ordinary', 'thoughts', 'to', 'explore', 'new', 'realms.']","['#Inspired', '#CreativePhoenix']",['UK']
1," Navigating the sea of hope, sailing towards the sunrise of possibilities, confident in the ship of positive anticipation. ", Hopeful ,2023/10/5 7:30, SunriseNavigator , Facebook , #Hopeful #SunriseOfPossibilities ,12,24, USA ,2023,10,5,7,Hopeful,Positive,"['Navigating', 'the', 'sea', 'of', 'hope,', 'sailing', 'towards', 'the', 'sunrise', 'of', 'possibilities,', 'confident', 'in', 'the', 'ship', 'of', 'positive', 'anticipation.']","['#Hopeful', '#SunriseOfPossibilities']",['USA']
1," Striding with confidence, footprints of self-assuredness imprinted on the sands of challenges conquered and victories claimed. ", Confident ,2022/2/15 13:15, SandStrider , Instagram , #Confident #FootprintsOfAssuredness ,25,50, Australia ,2022,2,15,13,Confident,Positive,"['Striding', 'with', 'confidence,', 'footprints', 'of', 'self-assuredness', 'imprinted', 'on', 'the', 'sands', 'of', 'challenges', 'conquered', 'and', 'victories', 'claimed.']","['#Confident', '#FootprintsOfAssuredness']",['Australia']
1," Lost in the symphony of the night, a moonlit serenade that whispers tales of wanderlust and moonlit dreams. ", Serenity ,2021/5/8 22:00, NightSerenader , Twitter , #Serenity #MoonlitSerenade ,13,26, Canada ,2021,5,8,22,Serenity,Neutral,"['Lost', 'in', 'the', 'symphony', 'of', 'the', 'night,', 'a', 'moonlit', 'serenade', 'that', 'whispers', 'tales', 'of', 'wanderlust', 'and', 'moonlit', 'dreams.']","['#Serenity', '#MoonlitSerenade']",['Canada']
1," Unveiling the layers of curiosity, a labyrinth of questions leading to the treasure troves of undiscovered knowledge. ", Curiosity ,2020/11/29 14:45, KnowledgeSeeker , Instagram , #Curiosity #LabyrinthOfQuestions ,17,34, USA ,2020,11,29,14,Curiosity,Neutral,"['Unveiling', 'the', 'layers', 'of', 'curiosity,', 'a', 'labyrinth', 'of', 'questions', 'leading', 'to', 'the', 'treasure', 'troves', 'of', 'undiscovered', 'knowledge.']","['#Curiosity', '#LabyrinthOfQuestions']",['USA']
1," In the embrace of the autumn breeze, leaves of ambivalence dancing in a waltz between choices and uncertainties. ", Ambivalence ,2019/9/14 10:20, BreezeWaltzer , Facebook , #Ambivalence #AutumnWaltz ,14,28, UK ,2019,9,14,10,Ambivalence,Neutral,"['In', 'the', 'embrace', 'of', 'the', 'autumn', 'breeze,', 'leaves', 'of', 'ambivalence', 'dancing', 'in', 'a', 'waltz', 'between', 'choices', 'and', 'uncertainties.']","['#Ambivalence', '#AutumnWaltz']",['UK']
1," Gratitude as a guiding star, navigating the constellation of blessings in the vast universe of life's precious moments. ", Grateful ,2022/3/12 19:55, StarNavigator , Twitter , #Grateful #GuidingStar ,19,38, Australia ,2022,3,12,19,Grateful,Positive,"['Gratitude', 'as', 'a', 'guiding', 'star,', 'navigating', 'the', 'constellation', 'of', 'blessings', 'in', 'the', 'vast', 'universe', 'of', ""life's"", 'precious', 'moments.']","['#Grateful', '#GuidingStar']",['Australia']
1," With a zestful heart, sprinting through fields of enthusiasm, chasing sunbeams and laughter in the meadows of joy. ", Zest ,2023/3/30 16:30, MeadowSprinter , Instagram , #Zest #FieldsOfEnthusiasm ,16,32, India ,2023,3,30,16,Zest,Neutral,"['With', 'a', 'zestful', 'heart,', 'sprinting', 'through', 'fields', 'of', 'enthusiasm,', 'chasing', 'sunbeams', 'and', 'laughter', 'in', 'the', 'meadows', 'of', 'joy.']","['#Zest', '#FieldsOfEnthusiasm']",['India']
1," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", Compassionate ,2021/7/1 12:10, RainNurturer , Facebook , #Compassionate #TearsOfEmpathy ,21,42, Canada ,2021,7,1,12,Compassionate,Positive,"['A', 'compassionate', 'rain,', 'tears', 'of', 'empathy', 'falling', 'gently,', 'nurturing', 'the', 'seeds', 'of', 'kindness', 'in', 'the', 'garden', 'of', 'human', 'connections.']","['#Compassionate', '#TearsOfEmpathy']",['Canada']
1," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020/1/5 8:45, PeakConqueror , Twitter , #Proud #ScalingPeaks ,23,46, USA ,2020,1,5,8,Proud,Positive,"['Proudly', 'scaling', 'the', 'peaks', 'of', 'achievement,', 'a', 'mountaineer', 'conquering', 'challenges', 'and', 'planting', 'the', 'flag', 'of', 'success.']","['#Proud', '#ScalingPeaks']",['USA']
1," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022/7/17 6:15, DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14,28, UK ,2022,7,17,6,Hopeful,Positive,"['Embraced', 'by', 'the', 'hopeful', 'dawn,', 'a', 'gardener', 'sowing', 'seeds', 'of', 'optimism,', 'tending', 'to', 'the', 'blooms', 'of', 'a', 'brighter', 'tomorrow.']","['#Hopeful', '#SeedsOfOptimism']",['UK']
1," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018/8/22 17:20, CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24,48, Australia ,2018,8,22,17,Playful,Neutral,"['A', 'playful', 'escapade', 'in', 'the', 'carnival', 'of', 'life,', 'carousel', 'laughter', 'and', 'cotton', 'candy', 'dreams', 'swirling', 'in', 'the', 'joyous', 'atmosphere.']","['#Playful', '#CarnivalEscapade']",['Australia']
1," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ", Inspired ,2021/12/8 14:30, SkyArtist , Twitter , #Inspired #CloudsOfCreativity ,18,36, India ,2021,12,8,14,Inspired,Positive,"['Floating', 'on', 'clouds', 'of', 'inspiration,', 'an', 'artist', 'painting', 'the', 'sky', 'with', 'strokes', 'of', 'creativity,', 'creating', 'a', 'masterpiece', 'of', 'dreams.']","['#Inspired', '#CloudsOfCreativity']",['India']
1," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ", Contentment ,2019/4/27 9:50, RiverNavigator , Instagram , #Contentment #TranquilWaters ,20,40, Canada ,2019,4,27,9,Contentment,Neutral,"['Navigating', 'the', 'river', 'of', 'contentment,', 'a', 'serene', 'boat', 'cruise', 'through', 'the', 'tranquil', 'waters', 'of', 'inner', 'peace', 'and', 'acceptance.']","['#Contentment', '#TranquilWaters']",['Canada']
1," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ", Empathetic ,2023/9/3 21:40, LanternWanderer , Facebook , #Empathetic #LanternOfCompassion ,16,32, USA ,2023,9,3,21,Empathetic,Positive,"['With', 'empathy', 'as', 'a', 'lantern,', 'wandering', 'through', 'the', 'dark', 'alleys', 'of', 'sorrow,', 'illuminating', 'the', 'path', 'with', 'compassion', 'and', 'care.']","['#Empathetic', '#LanternOfCompassion']",['USA']
1," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities. ", Free-spirited ,2020/6/10 10:05, DreamSoarer , Twitter , #FreeSpirit #WingsOfDreams ,22,44, UK ,2020,6,10,10,Free-Spirited,Unknown,"['A', 'free', 'spirit', 'soaring', 'on', 'the', 'wings', 'of', 'dreams,', 'leaving', 'trails', 'of', 'independence', 'in', 'the', 'azure', 'sky', 'of', 'boundless', 'possibilities.']","['#FreeSpirit', '#WingsOfDreams']",['UK']
1," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ", Grateful ,2022/4/1 18:30, SunsetAdmirer , Instagram , #Grateful #GoldenHues ,19,38, Australia ,2022,4,1,18,Grateful,Positive,"['Bathed', 'in', 'the', 'golden', 'hues', 'of', 'gratefulness,', 'a', 'sunset', 'of', 'appreciation', 'casting', 'its', 'warm', 'glow', 'on', 'the', 'landscapes', 'of', 'the', 'heart.']","['#Grateful', '#GoldenHues']",['Australia']
1," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ", Confident ,2021/1/15 13:00, DanceStrider , Facebook , #Confident #DanceOfLife ,23,46, Canada ,2021,1,15,13,Confident,Positive,"['Confident', 'strides', 'in', 'the', 'dance', 'of', 'life,', 'a', 'ballroom', 'where', 'self-assuredness', 'leads,', 'twirling', 'through', 'challenges', 'with', 'grace.']","['#Confident', '#DanceOfLife']",['Canada']
1," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ", Hopeful ,2023/5/6 7:20, WindWhisperer , Twitter , #Hopeful #BrighterTomorrows ,15,30, India ,2023,5,6,7,Hopeful,Positive,"['Hopeful', 'whispers', 'of', 'wind,', 'carrying', 'the', 'promises', 'of', 'a', 'brighter', 'tomorrow,', 'a', 'symphony', 'of', 'optimism', 'in', 'the', 'air', 'of', 'possibilities.']","['#Hopeful', '#BrighterTomorrows']",['India']
1," Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air. ", Playful ,2019/11/18 15:15, JugglingArtist , Instagram , #Playful #JugglingResponsibilities ,25,50, USA ,2019,11,18,15,Playful,Neutral,"['Playfully', 'juggling', 'responsibilities,', 'a', 'circus', 'performer', 'balancing', 'the', 'acts', 'of', 'work', 'and', 'joy,', 'tossing', 'laughter', 'into', 'the', 'air.']","['#Playful', '#JugglingResponsibilities']",['USA']
1," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ", Inspired ,2020/8/29 20:45, StarStoryteller , Facebook , #Inspired #TalesToTheStars ,14,28, UK ,2020,8,29,20,Inspired,Positive,"['Whispering', 'tales', 'of', 'inspiration', 'to', 'the', 'stars,', 'a', 'storyteller', 'crafting', 'constellations', 'from', 'the', 'threads', 'of', 'imagination.']","['#Inspired', '#TalesToTheStars']",['UK']
1," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ", Hopeful ,2022/10/30 11:40, WaveNavigator , Twitter , #Hopeful #SailorOfDreams ,17,34, Australia ,2022,10,30,11,Hopeful,Positive,"['Charting', 'a', 'course', 'through', 'the', 'waves', 'of', 'hopeful', 'anticipation,', 'a', 'sailor', 'steering', 'towards', 'the', 'shores', 'of', 'dreams', 'yet', 'unexplored.']","['#Hopeful', '#SailorOfDreams']",['Australia']
1," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", Compassionate ,2021/7/1 12:10, RainNurturer , Instagram , #Compassionate #TearsOfEmpathy ,21,42, Canada ,2021,7,1,12,Compassionate,Positive,"['A', 'compassionate', 'rain,', 'tears', 'of', 'empathy', 'falling', 'gently,', 'nurturing', 'the', 'seeds', 'of', 'kindness', 'in', 'the', 'garden', 'of', 'human', 'connections.']","['#Compassionate', '#TearsOfEmpathy']",['Canada']
1," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020/1/5 8:45, PeakConqueror , Twitter , #Proud #ScalingPeaks ,23,46, USA ,2020,1,5,8,Proud,Positive,"['Proudly', 'scaling', 'the', 'peaks', 'of', 'achievement,', 'a', 'mountaineer', 'conquering', 'challenges', 'and', 'planting', 'the', 'flag', 'of', 'success.']","['#Proud', '#ScalingPeaks']",['USA']
